Device Name,Vendor,Model,Card Name,IfName,IfOper,Speed,ModuleClass,Splitter L1 Name,Weekly_Status,Notes
PKT01045GO0,ZTE,C320,,gpon_1/2/4,up,2.4,nan,PKT01X30LV1,Recovered / Fixed,SFP inserted or port restored this week
PKT01045GO0,ZTE,C320,,gpon_1/2/5,up,2.4,nan,PKT01X31EY7,Recovered / Fixed,SFP inserted or port restored this week
PKT01045GO0,ZTE,C320,,gpon_1/2/6,up,2.4,nan,PKT01X31EZZ,Recovered / Fixed,SFP inserted or port restored this week
PKT01045GO0,ZTE,C320,,gpon_1/2/7,up,2.4,nan,PKT01X3BWJ9,Recovered / Fixed,SFP inserted or port restored this week
PKT01051GO0,ZTE,C320,,gpon_1/2/1,up,2.4,nan,PKT01X2TZ2E,Recovered / Fixed,SFP inserted or port restored this week
PKT01051GO0,ZTE,C320,,gpon_1/2/2,up,2.4,nan,PKT01X2U548,Recovered / Fixed,SFP inserted or port restored this week
PKT01051GO0,ZTE,C320,,gpon_1/2/3,up,2.4,nan,PKT01X2W84V,Recovered / Fixed,SFP inserted or port restored this week
PKT01051GO0,ZTE,C320,,gpon_1/2/4,up,2.4,nan,PKT01X3IHGD,Recovered / Fixed,SFP inserted or port restored this week
PKT01056GO0,ZTE,C320,,gpon_1/2/1,up,2.4,nan,PKT01X2U8KL,Recovered / Fixed,SFP inserted or port restored this week
PKT01056GO0,ZTE,C320,,gpon_1/2/2,up,2.4,nan,PKT01X2VH3G,Recovered / Fixed,SFP inserted or port restored this week
PKT01056GO0,ZTE,C320,,gpon_1/2/3,up,2.4,nan,PKT01X2VIAC,Recovered / Fixed,SFP inserted or port restored this week
PKT01056GO0,ZTE,C320,,gpon_1/2/4,up,2.4,nan,PKT01X2VIFG,Recovered / Fixed,SFP inserted or port restored this week
PKT01056GO0,ZTE,C320,,gpon_1/2/5,up,2.4,nan,PKT01X34SF3,Recovered / Fixed,SFP inserted or port restored this week
PKT01056GO0,ZTE,C320,,gpon_1/2/6,up,2.4,nan,PKT01X3J0WO,Recovered / Fixed,SFP inserted or port restored this week
PKT01056GO0,ZTE,C320,,gpon_1/2/7,up,2.4,nan,PKT01X3JYNW,Recovered / Fixed,SFP inserted or port restored this week
PKT01056GO0,ZTE,C320,,gpon_1/2/8,up,2.4,nan,PKT01X3KK16,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/1/9,up,2.4,nan,PKT01X3QEES,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/1,up,2.4,nan,PKT01X2VHR2,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/2,up,2.4,nan,PKT01X2VHPL,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/3,up,2.4,nan,PKT01X2VHPX,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/4,up,2.4,nan,PKT01X2YWIR,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/5,up,2.4,nan,PKT01X3LVFA,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/6,up,2.4,nan,PKT01X3LVFE,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/7,up,2.4,nan,PKT01X3LVFG,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/8,up,2.4,nan,PKT01X3LVFC,Recovered / Fixed,SFP inserted or port restored this week
PKT01057GO0,ZTE,C320,,gpon_1/2/9,up,2.4,nan,PKT01X3VVCA,Recovered / Fixed,SFP inserted or port restored this week
PKT01059GO0,ZTE,C320,,gpon_1/2/1,up,2.4,nan,PKT01X3BWEH,Recovered / Fixed,SFP inserted or port restored this week
PKT01059GO0,ZTE,C320,,gpon_1/2/2,up,2.4,nan,PKT01X3T2KN,Recovered / Fixed,SFP inserted or port restored this week
PKT01064GO0,ZTE,C320,,gpon_1/2/1,up,2.4,nan,PKT01X3HJRH,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/1,up,2.4,nan,PKT01X2XZLR,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/10,up,2.4,nan,PKT01X361VV,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/11,up,2.4,nan,PKT01X361VT,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/12,up,2.4,nan,PKT01X361VQ,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/13,up,2.4,nan,PKT01X34X9G,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/15,up,2.4,nan,PKT01X34X9T,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/16,up,2.4,nan,PKT01X36F3V,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/2,up,2.4,nan,PKT02X2YWJ5,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/3,up,2.4,nan,PKT02X32XEJ,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/4,up,2.4,nan,PKT02X32XEG,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/5,up,2.4,nan,PKT02X38ZJG,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/6,up,2.4,nan,PKT02X31CAI,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/7,up,2.4,nan,PKT01X361VO,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/8,up,2.4,nan,PKT01X361W0,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/12/9,up,2.4,nan,PKT01X361W2,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/1,up,2.4,nan,PKT01X3LM93,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/10,up,2.4,nan,PKT01X3LV6N,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/11,up,2.4,nan,PKT01X3LV6P,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/13,up,2.4,nan,PKT01X3OOYA,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/14,up,2.4,nan,PKT01X3P1PO,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/15,up,2.4,nan,PKT01X3P1PJ,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/16,up,2.4,nan,PKT01X3P1PE,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/2,up,2.4,nan,PKT01X3LM95,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/3,up,2.4,nan,PKT01X3LM91,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/4,up,2.4,nan,PKT01X3LM8Z,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/5,up,2.4,nan,PKT01X3LMBC,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/6,up,2.4,nan,PKT01X3LMBD,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/7,up,2.4,nan,PKT01X3LMBF,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/8,up,2.4,nan,PKT01X3LMBH,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/13/9,up,2.4,nan,PKT01X3LV6M,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/10,up,2.4,nan,PKT01X3RLLB,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/12,up,2.4,nan,PKT01X3T24F,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/13,up,2.4,nan,PKT01X3ZML1,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/2,up,2.4,nan,PKT01X3P70N,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/3,up,2.4,nan,PKT01X3QGZB,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/5,up,2.4,nan,PKT01X3QDZP,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/6,up,2.4,nan,PKT01X3QDZQ,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/7,up,2.4,nan,PKT01X3QDZR,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/14/8,up,2.4,nan,PKT01X3RLLA,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/2/15,up,2.4,nan,PKT02X0000B,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/2/2,up,2.4,nan,PKT01X0000M,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/2/7,up,2.4,nan,PKT01X00011,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/3/1,up,2.4,nan,PKT02X0000L,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/3/12,up,2.4,nan,PKT01X000BD,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/4/16,up,2.4,nan,PKT01X000IW,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/6/1,up,2.4,nan,PKT02X000FA,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/6/13,up,2.4,nan,PKT02X000KV,Recovered / Fixed,SFP inserted or port restored this week
PKT02002G00,ZTE,C300,,gpon_1/8/2,up,2.4,nan,PKT01X002BM,Recovered / Fixed,SFP inserted or port restored this week
PKT02005GO0,ZTE,C320,,gpon_1/2/9,up,2.4,nan,PKT02X000AH,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/1,up,2.4,nan,PKT02X000MK,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/10,up,2.4,nan,PKT02X000NB,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/11,up,2.4,nan,PKT02X000NE,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/12,up,2.4,nan,PKT02X000NH,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/13,up,2.4,nan,PKT02X000NK,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/14,up,2.4,nan,PKT02X000NN,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/15,up,2.4,nan,PKT02X000NQ,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/16,up,2.4,nan,PKT02X000NT,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/2,up,2.4,nan,PKT02X000MN,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/3,up,2.4,nan,PKT02X000MQ,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/4,up,2.4,nan,PKT02X000MT,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/5,up,2.4,nan,PKT02X000MW,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/6,up,2.4,nan,PKT02X000MZ,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/7,up,2.4,nan,PKT02X000N2,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/8,up,2.4,nan,PKT02X000N5,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/2/9,up,2.4,nan,PKT02X000N8,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/1,up,2.4,nan,PKT02X000NW,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/10,up,2.4,nan,PKT02X000ON,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/11,up,2.4,nan,PKT02X000OQ,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/12,up,2.4,nan,PKT02X000OT,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/13,up,2.4,nan,PKT02X000OW,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/14,up,2.4,nan,PKT02X000OZ,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/15,up,2.4,nan,PKT02X000P2,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/16,up,2.4,nan,PKT02X000P7,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/2,up,2.4,nan,PKT02X000NZ,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/3,up,2.4,nan,PKT02X000O2,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/4,up,2.4,nan,PKT02X000O5,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/5,up,2.4,nan,PKT02X000O8,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/6,up,2.4,nan,PKT02X000OB,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/7,up,2.4,nan,PKT02X000OE,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/8,up,2.4,nan,PKT02X000OH,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/3/9,up,2.4,nan,PKT02X000OK,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/1,up,2.4,nan,PKT02X000PA,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/10,down,2.4,nan,PKT02X0020P,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/11,up,2.4,nan,PKT02X0020T,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/12,up,2.4,nan,PKT02X0020Y,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/13,up,2.4,nan,PKT02X00213,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/14,up,2.4,nan,PKT02X00218,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/15,up,2.4,nan,PKT02X0021D,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/16,up,2.4,nan,PKT01X3RNNA,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/2,down,2.4,nan,PKT02X000PD,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/3,up,2.4,nan,PKT02X000PG,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/4,up,2.4,nan,PKT02X000PJ,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/5,up,2.4,nan,PKT02X00200,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/6,up,2.4,nan,PKT02X00205,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/7,up,2.4,nan,PKT02X0020A,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/8,up,2.4,nan,PKT02X0020F,Recovered / Fixed,SFP inserted or port restored this week
PKT02010G00,ZTE,C300,,gpon_1/4/9,up,2.4,nan,PKT02X0020K,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/1,up,2.4,nan,PKT01X00001,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/10,up,2.4,nan,PKT03X0000N,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/11,up,2.4,nan,PKT03X0000R,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/12,up,2.4,nan,PKT03X0000V,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/13,up,2.4,nan,PKT03X0006L,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/14,up,2.4,nan,PKT03X0006Q,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/15,up,2.4,nan,PKT03X0006V,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/16,up,2.4,nan,PKT03X00075,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/2,up,2.4,nan,PKT01X00005,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/3,up,2.4,nan,PKT01X00008,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/4,up,2.4,nan,PKT01X0000D,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/6,up,2.4,nan,PKT03X00006,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/8,up,2.4,nan,PKT03X0000F,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/2/9,up,2.4,nan,PKT03X0000J,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/1,up,2.4,nan,PKT03X00070,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/10,up,2.4,nan,PKT03X0008E,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/11,up,2.4,nan,PKT03X0008J,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/13,up,2.4,nan,PKT03X3NZL6,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/14,up,2.4,nan,PKT03X0008V,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/15,up,2.4,nan,PKT03X00090,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/16,up,2.4,nan,PKT03X00095,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/2,up,2.4,nan,PKT03X0007A,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/4,up,2.4,nan,PKT03X2XJOB,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/5,up,2.4,nan,PKT03X2RHED,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/6,up,2.4,nan,PKT03X0007U,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/7,up,2.4,nan,PKT03X0007Z,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/8,up,2.4,nan,PKT03X00084,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/3/9,up,2.4,nan,PKT03X00089,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/1,up,2.4,nan,PKT03X00099,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/10,up,2.4,nan,PKT01X000C6,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/11,up,2.4,nan,PKT01X000C9,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/12,up,2.4,nan,PKT01X000CC,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/13,up,2.4,nan,PKT01X000CF,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/14,up,2.4,nan,PKT01X000CI,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/15,up,2.4,nan,PKT01X000CL,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/16,up,2.4,nan,PKT01X000CQ,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/2,up,2.4,nan,PKT03X0009E,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/3,up,2.4,nan,PKT03X0009H,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/4,up,2.4,nan,PKT03X0009M,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/5,up,2.4,nan,PKT03X0009R,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/6,up,2.4,nan,PKT03X0009W,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/7,up,2.4,nan,PKT03X000A1,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/4/8,up,2.4,nan,PKT03X000A6,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/1,up,2.4,nan,PKT01X000CV,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/10,up,2.4,nan,PKT03X000FC,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/11,up,2.4,nan,PKT03X000FH,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/12,up,2.4,nan,PKT03X000FM,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/13,up,2.4,nan,PKT03X000FR,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/14,up,2.4,nan,PKT01X3JABQ,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/15,up,2.4,nan,PKT03X000JR,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/16,up,2.4,nan,PKT01X000YP,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/2,up,2.4,nan,PKT01X000CY,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/3,up,2.4,nan,PKT01X000D1,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/4,up,2.4,nan,PKT01X000D4,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/5,up,2.4,nan,PKT01X000D7,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/6,up,2.4,nan,PKT01X000D9,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/7,up,2.4,nan,PKT01X000DC,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/8,up,2.4,nan,PKT03X000EN,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/5/9,up,2.4,nan,PKT03X000ER,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/6/3,up,2.4,nan,PKT01X001M4,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/6/9,up,2.4,nan,PKT03X000ZJ,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/7/1,up,2.4,nan,PKT03X0013Q,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/7/10,up,2.4,nan,PKT03X00205,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/7/15,up,2.4,nan,PKT03X0020P,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/7/4,up,2.4,nan,PKT03X00145,Recovered / Fixed,SFP inserted or port restored this week
PKT03001G00,ZTE,C300,,gpon_1/7/6,up,2.4,nan,PKT03X0014E,Recovered / Fixed,SFP inserted or port restored this week
PKT03002G00,ZTE,C300,,gpon_1/2/1,up,2.4,nan,PKT03X0000Z,Recovered / Fixed,SFP inserted or port restored this week
