Device Name,Vendor,Model,Card Name,IfName,Splitter L1 Name,ModuleClass,VendorPN,XGS_Status
BKK22004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/3,BKK22X0207M,Combo C+,,Ready (XGS SFP Inserted)
BKK22004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/4,BKK22X0202L,Combo C+,,Ready (XGS SFP Inserted)
BKK22004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/5,BKK22X02035,Combo C+,,Ready (XGS SFP Inserted)
BKK22004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/6,BKK22X0203A,Combo C+,,Ready (XGS SFP Inserted)
BKK22004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/7,BKK22X0203F,Combo C+,,Ready (XGS SFP Inserted)
BKK22004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/8,BKK22X02031,Combo C+,,Ready (XGS SFP Inserted)
BKK22004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/9,BKK22X0202Y,Combo C+,,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,BKK22X2F7D6,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/10,BKK22X2HGQ0,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/11,BKK22X2MZNE,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/12,BKK22X3DR5W,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/14,BKK22X3UYZ0,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,BKK22X2F7DG,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,BKK22X2F7DP,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/4,BKK22X2F7DY,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,BKK22X2F7E7,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/6,BKK22X2F7EJ,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/7,BKK22X2HGK1,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/8,BKK22X2HGNB,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/9,BKK22X2HGO8,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,BKK22X2H8X0,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/10,BKK22X2KSDA,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/11,BKK22X2KSDF,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/12,BKK22X2KSDK,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/13,BKK22X2KOS9,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/14,BKK22X2KOSZ,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/15,BKK22X2KOTE,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/16,BKK22X2KOTT,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,BKK22X2H8TG,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,BKK22X2H8M1,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/4,BKK22X2H8AX,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,BKK22X2F8N8,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/6,BKK22X2H8CP,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/7,BKK22X2H8P6,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/8,BKK22X2H8W0,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK22006GO1,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/9,BKK22X2KSD4,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/0,BKK23X1BQLZ,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,BKK23X1BQM0,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK23X1BQRL,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK23X1BQRM,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK23X1BQRO,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK23X1BQS1,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK23X1BQS4,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK23X1BQS5,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,BKK23X1BQM1,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/3,BKK23X1BQQN,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,BKK23X1BQQP,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,BKK23X1BQQE,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,BKK23X1BQQF,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,BKK23X1BQQG,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/8,BKK23X1BQQX,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/9,BKK23X1BQQY,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/0,BKK23X1BQSA,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/1,BKK23X1BQSB,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/10,BKK23X1GVFG,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/11,BKK23X1GVFH,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/2,BKK23X1BQSP,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/3,BKK23X1BQSQ,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/4,BKK23X1BQSR,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/5,BKK23X1BQSS,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/6,BKK23X1BQCI,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/7,BKK23X1BQCJ,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/8,BKK23X1BQCK,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23003GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/9,BKK23X1GVEL,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/0,BKK23X1BQJL,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,BKK23X1BQJO,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK23X1BQKG,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK23X1BQKH,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK23X1BQKP,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK23X1BQKQ,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK23X1BQKY,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK23X1BQKZ,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,BKK23X1BQJP,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/3,BKK23X1BQJX,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,BKK23X1BQJZ,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,BKK23X1BQK9,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,BKK23X1BQKA,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,BKK23X1BQJ4,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/8,BKK23X1BQJ6,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/9,BKK23X1BQJC,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/0,BKK23X1BQD2,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/1,BKK23X1GVVX,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/2,BKK23X1GVGI,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/3,BKK23X1BQB9,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/4,BKK23X1BQBB,Combo C+,,Ready (XGS SFP Inserted)
BKK23004GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/5,BKK23X1BQBE,Combo C+,,Ready (XGS SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/0,SMK02X00ODK,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,SMK02X00ODL,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK23X1BONG,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK23X1BONW,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK23X1BOO1,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK23X1BOO2,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK23X1BOO6,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK23X1BOO7,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,SMK02X00OE4,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/3,SMK02X00OE7,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,SMK02X00OEA,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,SMK02X00ODS,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,SMK02X00ODV,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,SMK02X00OEF,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/8,BKK23X1BONA,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/9,SMK02X1LRPF,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/0,BKK23X1BOOC,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/1,BKK23X1BOOD,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/2,BKK23X1BOMQ,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/3,BKK23X1BOMR,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
BKK23006GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/4,SMK02X00OD5,gpon-classbplus,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
